v8-version,6,8,275,24,-node.14,0
code-creation,Builtin,3,7901,0x3915ad9b8a20,576,StoreInArrayLiteralIC
code-creation,Builtin,3,7913,0x3915ad9b8ca0,1919,LoadGlobalIC
code-creation,Builtin,3,7925,0x3915ad9b9460,1895,LoadGlobalICInsideTypeof
code-creation,Builtin,3,7938,0x3915ad9b9c20,32,LoadGlobalICTrampoline
code-creation,Builtin,3,7950,0x3915ad9b9c80,32,LoadGlobalICInsideTypeofTrampoline
code-creation,Builtin,3,7963,0x3915ad9b9ce0,1064,FindOrderedHashMapEntry
code-creation,Builtin,3,7976,0x3915ad9ba160,15,MapPrototypeClear
code-creation,Builtin,3,7988,0x3915ad9ba1c0,15,MathHypot
code-creation,Builtin,3,7999,0x3915ad9ba220,111,AllocateHeapNumber
code-creation,Builtin,3,8012,0x3915ad9ba2e0,315,ParseInt
code-creation,Builtin,3,8023,0x3915ad9ba460,15,NumberPrototypeToExponential
code-creation,Builtin,3,8036,0x3915ad9ba4c0,15,NumberPrototypeToFixed
code-creation,Builtin,3,8048,0x3915ad9ba520,15,NumberPrototypeToLocaleString
code-creation,Builtin,3,8061,0x3915ad9ba580,15,NumberPrototypeToPrecision
code-creation,Builtin,3,8073,0x3915ad9ba5e0,15,NumberPrototypeToString
code-creation,Builtin,3,8086,0x3915ad9ba640,1185,Add
code-creation,Builtin,3,8097,0x3915ad9bab40,571,Subtract
