v8-version,6,8,275,24,-node.14,0
code-creation,Builtin,3,7126,0x26536822dd80,15,ErrorConstructor
code-creation,Builtin,3,7138,0x26536822dde0,15,ErrorCaptureStackTrace
code-creation,Builtin,3,7150,0x26536822de40,15,ErrorPrototypeToString
code-creation,Builtin,3,7163,0x26536822dea0,15,MakeError
code-creation,Builtin,3,7174,0x26536822df00,15,MakeRangeError
code-creation,Builtin,3,7186,0x26536822df60,15,MakeSyntaxError
code-creation,Builtin,3,7198,0x26536822dfc0,15,MakeTypeError
code-creation,Builtin,3,7210,0x26536822e020,15,MakeURIError
code-creation,Builtin,3,7221,0x26536822e080,15,FunctionConstructor
code-creation,Builtin,3,7248,0x26536822e0e0,64,FunctionPrototypeApply
code-creation,Builtin,3,7261,0x26536822e160,15,FunctionPrototypeBind
code-creation,Builtin,3,7273,0x26536822e1c0,47,FunctionPrototypeCall
code-creation,Builtin,3,7285,0x26536822e240,337,FunctionPrototypeHasInstance
code-creation,Builtin,3,7298,0x26536822e3e0,15,FunctionPrototypeToString
code-creation,Builtin,3,7311,0x26536822e440,243,CreateIterResultObject
code-creation,Builtin,3,7323,0x26536822e580,876,CreateGeneratorObject
code-creation,Builtin,3,7335,0x26536822e940,15,GeneratorFunctionConstructor
code-creation,Builtin,3,7348,0x26536822e9a0,15,AsyncFunctionConstructor
code-creation,Builtin,3,7360,0x26536822ea00,15,GlobalDecodeURI
code-creation,Builtin,3,7372,0x26536822ea60,15,GlobalDecodeURIComponent
code-creation,Builtin,3,7384,0x26536822eac0,15,GlobalEncodeURI
code-creation,Builtin,3,7396,0x26536822eb20,15,GlobalEncodeURIComponent
code-creation,Builtin,3,7408,0x26536822eb80,15,GlobalEscape
code-creation,Builtin,3,7419,0x26536822ebe0,15,GlobalUnescape
code-creation,Builtin,3,7431,0x26536822ec40,15,GlobalEval
code-creation,Builtin,3,7443,0x26536822eca0,15,JsonParse
code-creation,Builtin,3,7454,0x26536822ed00,15,JsonStringify
code-creation,Builtin,3,7467,0x26536822ed60,2771,LoadIC
code-creation,Builtin,3,7479,0x26536822f880,2679,LoadIC_Noninlined
code-creation,Builtin,3,7491,0x265368230340,32,LoadICTrampoline
code-creation,Builtin,3,7504,0x2653682303a0,6496,KeyedLoadIC
code-creation,Builtin,3,7516,0x265368231d40,32,KeyedLoadICTrampoline
code-creation,Builtin,3,7536,0x265368231da0,6188,StoreGlobalIC
code-creation,Builtin,3,7548,0x265368233620,32,StoreGlobalICTrampoline
code-creation,Builtin,3,7572,0x265368233680,13400,StoreIC
code-creation,Builtin,3,7585,0x265368236b20,32,StoreICTrampoline
code-creation,Builtin,3,7603,0x265368236b80,7680,KeyedStoreIC
code-creation,Builtin,3,7616,0x2653682389c0,32,KeyedStoreICTrampoline
code-creation,Builtin,3,7628,0x265368238a20,576,StoreInArrayLiteralIC
code-creation,Builtin,3,7641,0x265368238ca0,1919,LoadGlobalIC
code-creation,Builtin,3,7653,0x265368239460,1895,LoadGlobalICInsideTypeof
code-creation,Builtin,3,7666,0x265368239c20,32,LoadGlobalICTrampoline
code-creation,Builtin,3,7678,0x265368239c80,32,LoadGlobalICInsideTypeofTrampoline
code-creation,Builtin,3,7692,0x265368239ce0,1064,FindOrderedHashMapEntry
code-creation,Builtin,3,7704,0x26536823a160,15,MapPrototypeClear
code-creation,Builtin,3,7716,0x26536823a1c0,15,MathHypot
code-creation,Builtin,3,7728,0x26536823a220,111,AllocateHeapNumber
code-creation,Builtin,3,7741,0x26536823a2e0,315,ParseInt
code-creation,Builtin,3,7752,0x26536823a460,15,NumberPrototypeToExponential
code-creation,Builtin,3,7765,0x26536823a4c0,15,NumberPrototypeToFixed
code-creation,Builtin,3,7777,0x26536823a520,15,NumberPrototypeToLocaleString
code-creation,Builtin,3,7790,0x26536823a580,15,NumberPrototypeToPrecision
code-creation,Builtin,3,7802,0x26536823a5e0,15,NumberPrototypeToString
code-creation,Builtin,3,7815,0x26536823a640,1185,Add
code-creation,Builtin,3,7827,0x26536823ab40,571,Subtract
code-creation,Builtin,3,7838,0x26536823adc0,738,Multiply
code-creation,Builtin,3,7850,0x26536823b100,639,Divide
code-creation,Builtin,3,7862,0x26536823b3c0,667,Modulus
code-creation,Builtin,3,7874,0x26536823b6a0,665,Exponentiate
code-creation,Builtin,3,7886,0x26536823b980,520,BitwiseAnd
code-creation,Builtin,3,7898,0x26536823bbe0,520,BitwiseOr
code-creation,Builtin,3,7909,0x26536823be40,520,BitwiseXor
code-creation,Builtin,3,7921,0x26536823c0a0,524,ShiftLeft
code-creation,Builtin,3,7933,0x26536823c300,524,ShiftRight
code-creation,Builtin,3,7945,0x26536823c560,655,ShiftRightLogical
code-creation,Builtin,3,7957,0x26536823c840,1358,LessThan
code-creation,Builtin,3,7969,0x26536823cde0,1358,LessThanOrEqual
code-creation,Builtin,3,7982,0x26536823d380,1358,GreaterThan
code-creation,Builtin,3,7994,0x26536823d920,1358,GreaterThanOrEqual
code-creation,Builtin,3,8006,0x26536823dec0,964,Equal
code-creation,Builtin,3,8018,0x26536823e2e0,335,SameValue
code-creation,Builtin,3,8029,0x26536823e480,335,StrictEqual
code-creation,Builtin,3,8056,0x26536823e620,170,BitwiseNot
code-creation,Builtin,3,8068,0x26536823e720,170,Decrement
code-creation,Builtin,3,8080,0x26536823e820,170,Increment
code-creation,Builtin,3,8091,0x26536823e920,484,Negate
code-creation,Builtin,3,8103,0x26536823eb60,761,CreateObjectWithoutProperties
code-creation,Builtin,3,8116,0x26536823eea0,15,ObjectDefineGetter
code-creation,Builtin,3,8128,0x26536823ef00,15,ObjectDefineProperties
code-creation,Builtin,3,8140,0x26536823ef60,15,ObjectDefineProperty
code-creation,Builtin,3,8152,0x26536823efc0,15,ObjectDefineSetter
code-creation,Builtin,3,8164,0x26536823f020,15,ObjectFreeze
